project_id,bucket_month,event_type,amount
iilyWmaoJCXv0vPfyPQnIGYXoWyTZDlP0oQLMNIVj54=,2024-01-01 00:00:00.000000 UTC,FORKED,9.0
kZVtBKGSl84JGQpuRfuqaUVlY0BP3XZWNy2wYKjB79s=,2024-07-01 00:00:00.000000 UTC,COMMIT_CODE,1256.0
Erx9J64anc8oSeN-wDKm0sojJf8ONrFVYbQ7GFnqSyc=,2024-11-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,324.0
64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,2024-10-01 00:00:00.000000 UTC,ISSUE_OPENED,125.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-02-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,78.0
SNdMHnnes04aSQQwpNdWT0uBt6VdKyT3Zog7miIsaK0=,2024-10-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,318.0
UsLiYpuh5exI0XENoG3FGM-UhRSf6Xbis8NvjvwMh5w=,2024-01-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,260.0
zryDqkEcTg82XnQV40hYa8tDN35bPYvPiguWM5sEqM0=,2024-09-01 00:00:00.000000 UTC,ISSUE_OPENED,76.0
UsLiYpuh5exI0XENoG3FGM-UhRSf6Xbis8NvjvwMh5w=,2024-07-01 00:00:00.000000 UTC,ISSUE_OPENED,130.0
SNdMHnnes04aSQQwpNdWT0uBt6VdKyT3Zog7miIsaK0=,2024-04-01 00:00:00.000000 UTC,ISSUE_REOPENED,6.0
RS5lOoCIf38rkKBpmpOurIyJA85KNvQSFbxdvzij80k=,2024-01-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,30.0
FqJlC8IuZE2E3eTvQdMA4uG39qNxQSPSgw79bRli5Hs=,2024-08-01 00:00:00.000000 UTC,ISSUE_CLOSED,42.0
50Zkidly04WdD8YGpVEbIq0WwTuhI_yuJcWihKUQNo8=,2024-01-01 00:00:00.000000 UTC,ISSUE_COMMENT,3.0
LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,2024-09-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,312.0
07RjBmujQG9SxIMIR384ywzvLfgQdH8gZBXJsYePuWY=,2024-04-01 00:00:00.000000 UTC,COMMIT_CODE,7.0
UNKoHLpnT_OziRiPCuX21uhgLNIJygsxuZz3A0TL-cg=,2024-01-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,75.0
-lP_Uvqt9rP8pWZQDW4VejaqpQDfLuc7mG5D59wRfbs=,2024-06-01 00:00:00.000000 UTC,CONTRACT_INVOCATION_DAILY_COUNT,534.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-10-01 00:00:00.000000 UTC,FORKED,123.0
Erx9J64anc8oSeN-wDKm0sojJf8ONrFVYbQ7GFnqSyc=,2024-01-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,300.0
rrqUDy2n7xxF-Ese7VHsfoT9GqaThYKWoLtPyZBQCxw=,2024-10-01 00:00:00.000000 UTC,STARRED,15.0
64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,2024-01-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,1175.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-06-01 00:00:00.000000 UTC,FORKED,102.0
r06ZetKFJUG0eWrHEAW5wIlDXFDxyiZQdxxSqnmqs0k=,2024-06-01 00:00:00.000000 UTC,STARRED,153.0
kZVtBKGSl84JGQpuRfuqaUVlY0BP3XZWNy2wYKjB79s=,2024-04-01 00:00:00.000000 UTC,ISSUE_OPENED,16.0
kZVtBKGSl84JGQpuRfuqaUVlY0BP3XZWNy2wYKjB79s=,2024-05-01 00:00:00.000000 UTC,COMMIT_CODE,1568.0
r1E7lYltpd3pipZ4-yhn6wABCt0mUfRdjxr208MG5fU=,2024-12-01 00:00:00.000000 UTC,RELEASE_PUBLISHED,120.0
tjebT2TQMaehU8xF6AhwFzT6DSr4wrjoxLh1pE5Q7oo=,2024-09-01 00:00:00.000000 UTC,ISSUE_OPENED,24.0
r1E7lYltpd3pipZ4-yhn6wABCt0mUfRdjxr208MG5fU=,2024-06-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,380.0
fY-OQ-do-d63891xc7h50Ql9xYWksuN5cQiMyrm9VxM=,2024-10-01 00:00:00.000000 UTC,ISSUE_COMMENT,30.0
kZVtBKGSl84JGQpuRfuqaUVlY0BP3XZWNy2wYKjB79s=,2024-03-01 00:00:00.000000 UTC,PULL_REQUEST_REOPENED,4.0
kZVtBKGSl84JGQpuRfuqaUVlY0BP3XZWNy2wYKjB79s=,2024-09-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,1156.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,2024-12-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,37.0
iilyWmaoJCXv0vPfyPQnIGYXoWyTZDlP0oQLMNIVj54=,2024-06-01 00:00:00.000000 UTC,ISSUE_COMMENT,30.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-11-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,90.0
VhDGUKAWcJC-2T2YV_HNWy77Ptk64L5sewm6byGKR8A=,2024-07-01 00:00:00.000000 UTC,CONTRACT_INVOCATION_DAILY_COUNT,8.0
_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,2024-10-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,219.0
r1E7lYltpd3pipZ4-yhn6wABCt0mUfRdjxr208MG5fU=,2024-11-01 00:00:00.000000 UTC,COMMIT_CODE,320.0
YVD9NruuwKCsQX_FPmSMN8A6m2F53PxYxW14W1eVFLU=,2024-12-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,22.0
tjebT2TQMaehU8xF6AhwFzT6DSr4wrjoxLh1pE5Q7oo=,2024-05-01 00:00:00.000000 UTC,ISSUE_REOPENED,3.0
zryDqkEcTg82XnQV40hYa8tDN35bPYvPiguWM5sEqM0=,2024-07-01 00:00:00.000000 UTC,FORKED,9.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,2024-02-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,91.0
kZVtBKGSl84JGQpuRfuqaUVlY0BP3XZWNy2wYKjB79s=,2024-09-01 00:00:00.000000 UTC,ISSUE_COMMENT,2128.0
64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,2024-02-01 00:00:00.000000 UTC,ISSUE_COMMENT,1350.0
SNdMHnnes04aSQQwpNdWT0uBt6VdKyT3Zog7miIsaK0=,2024-03-01 00:00:00.000000 UTC,ISSUE_CLOSED,438.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,2024-07-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,24.0
r1E7lYltpd3pipZ4-yhn6wABCt0mUfRdjxr208MG5fU=,2024-07-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,278.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,2024-02-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,20.0
tjebT2TQMaehU8xF6AhwFzT6DSr4wrjoxLh1pE5Q7oo=,2024-06-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,81.0
YVD9NruuwKCsQX_FPmSMN8A6m2F53PxYxW14W1eVFLU=,2024-12-01 00:00:00.000000 UTC,STARRED,18.0
FqJlC8IuZE2E3eTvQdMA4uG39qNxQSPSgw79bRli5Hs=,2024-08-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,39.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-06-01 00:00:00.000000 UTC,ISSUE_COMMENT,195.0
4IF5N43rh3j9S83bUBcfoWy_2I4qcP8UulcrMsuJX-o=,2024-05-01 00:00:00.000000 UTC,STARRED,285.0
Erx9J64anc8oSeN-wDKm0sojJf8ONrFVYbQ7GFnqSyc=,2024-12-01 00:00:00.000000 UTC,ISSUE_OPENED,316.0
LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,2024-07-01 00:00:00.000000 UTC,CONTRACT_INVOCATION_DAILY_L2_GAS_USED,57092825844352.0
VhDGUKAWcJC-2T2YV_HNWy77Ptk64L5sewm6byGKR8A=,2024-10-01 00:00:00.000000 UTC,ISSUE_OPENED,80.0
_n9FHvFlG0nkjzzws25GuLhG6dj3bgWwiuxPwy5M4Hw=,2024-06-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,1.0
LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,2024-02-01 00:00:00.000000 UTC,COMMIT_CODE,500.0
cNWIkYYNllGaAe7Xslebf1OTgqitVGPpSfz5pD2B8lY=,2024-10-01 00:00:00.000000 UTC,COMMIT_CODE,335.0
LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,2024-01-01 00:00:00.000000 UTC,ISSUE_OPENED,74.0
VPRpp_l5T9Eh0u95IqfzUGdh-2DCLEp5TIxDQ8XMWJE=,2024-02-01 00:00:00.000000 UTC,ISSUE_CLOSED,15.0
LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,2024-09-01 00:00:00.000000 UTC,CONTRACT_INVOCATION_DAILY_L2_GAS_USED,4632136613882.0
rqZBGkL_I2YdMzn6AsloysnvQd1P_szbw9ruZc2arQw=,2024-04-01 00:00:00.000000 UTC,COMMIT_CODE,42.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,2024-05-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,462.0
_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,2024-12-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,102.0
cNWIkYYNllGaAe7Xslebf1OTgqitVGPpSfz5pD2B8lY=,2024-09-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,150.0
LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,2024-02-01 00:00:00.000000 UTC,ISSUE_OPENED,150.0
h3w5ni5D_yQP0CrG9n_41fq8NDuANxU7nKTak_5GUv8=,2024-01-01 00:00:00.000000 UTC,STARRED,12.0
r1E7lYltpd3pipZ4-yhn6wABCt0mUfRdjxr208MG5fU=,2024-03-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,206.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-09-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,345.0
64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,2024-04-01 00:00:00.000000 UTC,STARRED,185.0
Erx9J64anc8oSeN-wDKm0sojJf8ONrFVYbQ7GFnqSyc=,2024-07-01 00:00:00.000000 UTC,ISSUE_OPENED,272.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,2024-08-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,43.0
LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,2024-08-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,278.0
6BxfXGCsH-o83hx52DVL09NneutKXpQeLugD4o7mr-4=,2024-01-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,203.0
UsLiYpuh5exI0XENoG3FGM-UhRSf6Xbis8NvjvwMh5w=,2024-09-01 00:00:00.000000 UTC,COMMIT_CODE,435.0
_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,2024-03-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,312.0
r1E7lYltpd3pipZ4-yhn6wABCt0mUfRdjxr208MG5fU=,2024-04-01 00:00:00.000000 UTC,ISSUE_OPENED,42.0
LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,2024-03-01 00:00:00.000000 UTC,CONTRACT_INVOCATION_SUCCESS_DAILY_COUNT,22.0
-lP_Uvqt9rP8pWZQDW4VejaqpQDfLuc7mG5D59wRfbs=,2024-01-01 00:00:00.000000 UTC,CONTRACT_INVOCATION_DAILY_L2_GAS_USED,4757741099287251.0
_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,2024-08-01 00:00:00.000000 UTC,ISSUE_OPENED,261.0
07RjBmujQG9SxIMIR384ywzvLfgQdH8gZBXJsYePuWY=,2024-05-01 00:00:00.000000 UTC,CONTRACT_INVOCATION_SUCCESS_DAILY_COUNT,15.0
0meRIUEV48cb8Plf7X1knIWJZmcrGA3NY91bcOlUNk8=,2024-11-01 00:00:00.000000 UTC,ISSUE_CLOSED,30.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,2024-10-01 00:00:00.000000 UTC,FORKED,11.0
UsLiYpuh5exI0XENoG3FGM-UhRSf6Xbis8NvjvwMh5w=,2024-07-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,145.0
6BxfXGCsH-o83hx52DVL09NneutKXpQeLugD4o7mr-4=,2024-07-01 00:00:00.000000 UTC,ISSUE_CLOSED,107.0
8uJO7UNZda7b68AlyerXGkdWZfPsS8_DcYNhtk4afbs=,2024-05-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,6.0
zryDqkEcTg82XnQV40hYa8tDN35bPYvPiguWM5sEqM0=,2024-03-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,85.0
kZVtBKGSl84JGQpuRfuqaUVlY0BP3XZWNy2wYKjB79s=,2024-12-01 00:00:00.000000 UTC,COMMIT_CODE,564.0
_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,2024-01-01 00:00:00.000000 UTC,FORKED,12.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,2024-06-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,40.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-11-01 00:00:00.000000 UTC,FORKED,84.0
0meRIUEV48cb8Plf7X1knIWJZmcrGA3NY91bcOlUNk8=,2024-06-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,738.0
64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,2024-04-01 00:00:00.000000 UTC,ISSUE_COMMENT,1280.0
wV2X-YoRtKKe8l64B030vCC8JLhlFQxaafqSubSsl3w=,2024-10-01 00:00:00.000000 UTC,COMMIT_CODE,135.0
64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,2024-04-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,950.0
r1E7lYltpd3pipZ4-yhn6wABCt0mUfRdjxr208MG5fU=,2024-07-01 00:00:00.000000 UTC,RELEASE_PUBLISHED,354.0
_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,2024-05-01 00:00:00.000000 UTC,ISSUE_CLOSED,258.0
YWx14a4ELnaE2V58GdSLn7sVQxwvFBrP7GTQuXsCUd4=,2024-05-01 00:00:00.000000 UTC,RELEASE_PUBLISHED,8.0
6BxfXGCsH-o83hx52DVL09NneutKXpQeLugD4o7mr-4=,2024-02-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,215.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,2024-01-01 00:00:00.000000 UTC,STARRED,92.0
0meRIUEV48cb8Plf7X1knIWJZmcrGA3NY91bcOlUNk8=,2024-10-01 00:00:00.000000 UTC,STARRED,9.0
kZVtBKGSl84JGQpuRfuqaUVlY0BP3XZWNy2wYKjB79s=,2024-10-01 00:00:00.000000 UTC,STARRED,80.0
kZVtBKGSl84JGQpuRfuqaUVlY0BP3XZWNy2wYKjB79s=,2024-09-01 00:00:00.000000 UTC,COMMIT_CODE,968.0
r06ZetKFJUG0eWrHEAW5wIlDXFDxyiZQdxxSqnmqs0k=,2024-01-01 00:00:00.000000 UTC,FORKED,42.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,2024-05-01 00:00:00.000000 UTC,STARRED,44.0
0meRIUEV48cb8Plf7X1knIWJZmcrGA3NY91bcOlUNk8=,2024-02-01 00:00:00.000000 UTC,ISSUE_OPENED,60.0
6BxfXGCsH-o83hx52DVL09NneutKXpQeLugD4o7mr-4=,2024-04-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,186.0
zryDqkEcTg82XnQV40hYa8tDN35bPYvPiguWM5sEqM0=,2024-10-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,46.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,2024-07-01 00:00:00.000000 UTC,FORKED,36.0
osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,2024-02-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,14.0
64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,2024-03-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,750.0
LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,2024-05-01 00:00:00.000000 UTC,ISSUE_COMMENT,590.0
_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,2024-09-01 00:00:00.000000 UTC,ISSUE_CLOSED,261.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,2024-10-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,51.0
_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,2024-01-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,354.0
FqJlC8IuZE2E3eTvQdMA4uG39qNxQSPSgw79bRli5Hs=,2024-05-01 00:00:00.000000 UTC,STARRED,6.0
r06ZetKFJUG0eWrHEAW5wIlDXFDxyiZQdxxSqnmqs0k=,2024-03-01 00:00:00.000000 UTC,ISSUE_COMMENT,207.0
_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,2024-04-01 00:00:00.000000 UTC,ISSUE_CLOSED,528.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-07-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,111.0
0meRIUEV48cb8Plf7X1knIWJZmcrGA3NY91bcOlUNk8=,2024-09-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,78.0
r1E7lYltpd3pipZ4-yhn6wABCt0mUfRdjxr208MG5fU=,2024-10-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,268.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-09-01 00:00:00.000000 UTC,STARRED,60.0
UsLiYpuh5exI0XENoG3FGM-UhRSf6Xbis8NvjvwMh5w=,2024-01-01 00:00:00.000000 UTC,FORKED,10.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-08-01 00:00:00.000000 UTC,ISSUE_COMMENT,210.0
kZVtBKGSl84JGQpuRfuqaUVlY0BP3XZWNy2wYKjB79s=,2024-02-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,512.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-10-01 00:00:00.000000 UTC,ISSUE_CLOSED,120.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-06-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,75.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,2024-01-01 00:00:00.000000 UTC,ISSUE_COMMENT,113.0
FqJlC8IuZE2E3eTvQdMA4uG39qNxQSPSgw79bRli5Hs=,2024-03-01 00:00:00.000000 UTC,STARRED,9.0
UsLiYpuh5exI0XENoG3FGM-UhRSf6Xbis8NvjvwMh5w=,2024-08-01 00:00:00.000000 UTC,STARRED,50.0
zryDqkEcTg82XnQV40hYa8tDN35bPYvPiguWM5sEqM0=,2024-09-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,43.0
UsLiYpuh5exI0XENoG3FGM-UhRSf6Xbis8NvjvwMh5w=,2024-05-01 00:00:00.000000 UTC,ISSUE_COMMENT,315.0
_n9FHvFlG0nkjzzws25GuLhG6dj3bgWwiuxPwy5M4Hw=,2024-03-01 00:00:00.000000 UTC,COMMIT_CODE,2655.0
SNdMHnnes04aSQQwpNdWT0uBt6VdKyT3Zog7miIsaK0=,2024-09-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,309.0
r1E7lYltpd3pipZ4-yhn6wABCt0mUfRdjxr208MG5fU=,2024-03-01 00:00:00.000000 UTC,STARRED,26.0
6BxfXGCsH-o83hx52DVL09NneutKXpQeLugD4o7mr-4=,2024-05-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,175.0
qrlafNIdzAmcq2z0PxvBFisxIJ29C9Cbpdvc_DEpmcU=,2024-03-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,64.0
r06ZetKFJUG0eWrHEAW5wIlDXFDxyiZQdxxSqnmqs0k=,2024-05-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,102.0
_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,2024-11-01 00:00:00.000000 UTC,STARRED,15.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-07-01 00:00:00.000000 UTC,ISSUE_OPENED,30.0
osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,2024-06-01 00:00:00.000000 UTC,ISSUE_COMMENT,84.0
tjebT2TQMaehU8xF6AhwFzT6DSr4wrjoxLh1pE5Q7oo=,2024-05-01 00:00:00.000000 UTC,ISSUE_OPENED,42.0
YWx14a4ELnaE2V58GdSLn7sVQxwvFBrP7GTQuXsCUd4=,2024-01-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,4.0
zryDqkEcTg82XnQV40hYa8tDN35bPYvPiguWM5sEqM0=,2024-08-01 00:00:00.000000 UTC,ISSUE_CLOSED,80.0
0meRIUEV48cb8Plf7X1knIWJZmcrGA3NY91bcOlUNk8=,2024-02-01 00:00:00.000000 UTC,ISSUE_COMMENT,135.0
VPRpp_l5T9Eh0u95IqfzUGdh-2DCLEp5TIxDQ8XMWJE=,2024-02-01 00:00:00.000000 UTC,ISSUE_OPENED,100.0
Erx9J64anc8oSeN-wDKm0sojJf8ONrFVYbQ7GFnqSyc=,2024-10-01 00:00:00.000000 UTC,COMMIT_CODE,1460.0
64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,2024-05-01 00:00:00.000000 UTC,ISSUE_CLOSED,105.0
0meRIUEV48cb8Plf7X1knIWJZmcrGA3NY91bcOlUNk8=,2024-09-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,114.0
tjebT2TQMaehU8xF6AhwFzT6DSr4wrjoxLh1pE5Q7oo=,2024-12-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,96.0
LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,2024-01-01 00:00:00.000000 UTC,ISSUE_CLOSED,70.0
fY-OQ-do-d63891xc7h50Ql9xYWksuN5cQiMyrm9VxM=,2024-07-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,4.0
VhDGUKAWcJC-2T2YV_HNWy77Ptk64L5sewm6byGKR8A=,2024-10-01 00:00:00.000000 UTC,STARRED,4.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,2024-10-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,20.0
RS5lOoCIf38rkKBpmpOurIyJA85KNvQSFbxdvzij80k=,2024-08-01 00:00:00.000000 UTC,ISSUE_CLOSED,4.0
6BxfXGCsH-o83hx52DVL09NneutKXpQeLugD4o7mr-4=,2024-03-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,178.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,2024-02-01 00:00:00.000000 UTC,ISSUE_OPENED,23.0
UNKoHLpnT_OziRiPCuX21uhgLNIJygsxuZz3A0TL-cg=,2024-04-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,50.0
RS5lOoCIf38rkKBpmpOurIyJA85KNvQSFbxdvzij80k=,2024-03-01 00:00:00.000000 UTC,ISSUE_COMMENT,46.0
1mBkagpZ6JI5aGrhKsfnb7_M1rtz8N6nraFghzTJs-w=,2024-01-01 00:00:00.000000 UTC,ISSUE_COMMENT,72.0
LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,2024-05-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,228.0
-cqm4kiQPXiAI9GserwK_Jf2AF05Ygc5Mcmf6S9igjk=,2024-09-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,93.0
VPRpp_l5T9Eh0u95IqfzUGdh-2DCLEp5TIxDQ8XMWJE=,2024-05-01 00:00:00.000000 UTC,ISSUE_OPENED,25.0
wdBmT3yweChtV4g4qcc1NN1QtfnmMPAuCVxoPkiAowY=,2024-09-01 00:00:00.000000 UTC,ISSUE_CLOSED,115.0
6BxfXGCsH-o83hx52DVL09NneutKXpQeLugD4o7mr-4=,2024-12-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,127.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,2024-08-01 00:00:00.000000 UTC,COMMIT_CODE,79.0
r1E7lYltpd3pipZ4-yhn6wABCt0mUfRdjxr208MG5fU=,2024-06-01 00:00:00.000000 UTC,RELEASE_PUBLISHED,170.0
UsLiYpuh5exI0XENoG3FGM-UhRSf6Xbis8NvjvwMh5w=,2024-05-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,120.0
r1E7lYltpd3pipZ4-yhn6wABCt0mUfRdjxr208MG5fU=,2024-05-01 00:00:00.000000 UTC,PULL_REQUEST_REVIEW_COMMENT,108.0
r06ZetKFJUG0eWrHEAW5wIlDXFDxyiZQdxxSqnmqs0k=,2024-02-01 00:00:00.000000 UTC,ISSUE_COMMENT,171.0
07RjBmujQG9SxIMIR384ywzvLfgQdH8gZBXJsYePuWY=,2024-04-01 00:00:00.000000 UTC,CONTRACT_INVOCATION_DAILY_COUNT,36.0
Erx9J64anc8oSeN-wDKm0sojJf8ONrFVYbQ7GFnqSyc=,2024-07-01 00:00:00.000000 UTC,PULL_REQUEST_CLOSED,424.0
9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,2024-10-01 00:00:00.000000 UTC,COMMIT_CODE,90.0
kZVtBKGSl84JGQpuRfuqaUVlY0BP3XZWNy2wYKjB79s=,2024-03-01 00:00:00.000000 UTC,PULL_REQUEST_MERGED,1004.0
rrqUDy2n7xxF-Ese7VHsfoT9GqaThYKWoLtPyZBQCxw=,2024-02-01 00:00:00.000000 UTC,PULL_REQUEST_OPENED,3.0
